time,forager_count,forager_phi,forager_psi,forager_sufficient,transporter_count,transporter_phi,transporter_psi,transporter_sufficient,follower_count,follower_phi,follower_psi,follower_sufficient
7525,0,,,False,9,0.08113332591047268,0.8550095679226751,True,91,-0.04546095033244998,0.6538410070970614,True
7526,0,,,False,9,-0.029737582994208415,0.8437894474942744,True,91,-0.10255285166247416,0.6238884381827245,True
7527,0,,,False,9,-0.08141727681035925,0.859621616389407,True,91,-0.0851052712684168,0.629639011319857,True
7528,0,,,False,9,-0.10768641794202043,0.8416137276602943,True,91,-0.06643927183127193,0.6456379536873921,True
7529,0,,,False,9,-0.056729787820114536,0.8287464298679795,True,91,-0.008934692386009238,0.6295691883011147,True
7530,0,,,False,9,0.03204702818100959,0.8226440370586255,True,91,-0.0811474058301412,0.6827367618138921,True
7531,0,,,False,9,-0.26131750118254315,0.8462253686613415,True,91,-0.1064149136113224,0.6970826192058622,True
7532,0,,,False,9,0.02278194966551646,0.7095076661065356,True,91,-0.07377949661700038,0.6968029802228385,True
7533,0,,,False,9,0.16578485121730113,0.6037198568067624,True,91,0.14577106264858652,0.7248434288029215,True
7534,0,,,False,9,0.2236888825082749,0.6479069646174698,True,91,0.05304044208064433,0.7016191205612693,True
7535,0,,,False,9,0.19501487383680338,0.630859687797695,True,91,0.16109246784104167,0.6797838503438735,True
7536,0,,,False,9,-0.11419821268297062,0.7173183297162997,True,91,0.17113367218622233,0.6729651872718149,True
7537,0,,,False,9,0.32884307396364676,0.6677417177753405,True,91,0.07850979082862958,0.632984533172621,True
7538,0,,,False,9,-0.21506517492316526,0.6131538859096325,True,91,-0.02098211881076024,0.6148880628295404,True
7539,0,,,False,9,0.20084255892138536,0.6285590272672177,True,91,-0.15950600673311177,0.6558405411938769,True
7540,0,,,False,9,0.4346547458683496,0.6968899636185429,True,91,-0.14656811151842772,0.7055892691618333,True
7541,0,,,False,8,0.03839016038239823,0.6051031128603761,True,92,-0.17734800604878115,0.6731823077204622,True
7542,0,,,False,8,0.006097679159238645,0.5856827896554174,True,92,-0.004825418278870122,0.7025504198802334,True
7543,0,,,False,8,0.024067554432955218,0.5791679607755238,True,92,0.031367052344193215,0.713324464915118,True
7544,0,,,False,8,0.03577251726176617,0.5901452634767586,True,92,0.04584093486309886,0.6915806449065862,True
7545,0,,,False,8,-0.04513243058337263,0.5257357574538278,True,92,0.046245499810723956,0.7129026548965417,True
7546,0,,,False,8,-0.30230034189133154,0.5091198267375662,True,92,0.06021939316741537,0.7106542054406662,True
7547,0,,,False,8,-0.2146100451689034,0.5047899314139366,True,92,0.012015173255002495,0.6883362249789595,True
7548,0,,,False,8,-0.3748413535197307,0.5423992009575206,True,92,-0.06988881128289139,0.6585054448187778,True
7549,0,,,False,8,-0.21515904552852183,0.6041548615651668,True,92,-0.10201382978818754,0.6058857623750927,True
7550,0,,,False,8,-0.43352620262280983,0.6310575524524368,True,92,-0.10189142198054402,0.6183662333978024,True
7551,0,,,False,8,-0.3902290651546449,0.6620316182692508,True,92,-0.06648956689697239,0.614688307690878,True
7552,0,,,False,8,-0.3081760517124797,0.6745212853761385,True,92,-0.07966355155197721,0.5994001339272753,True
7553,0,,,False,8,0.06829944151906625,0.6057972255577433,True,92,0.014766255119461112,0.6651515021997815,True
7554,0,,,False,8,0.03904938063869162,0.5776643133862313,True,92,-0.08863359246171093,0.7174901725344426,True
7555,0,,,False,8,-0.27821389923032386,0.6010496549549723,True,92,-0.05624862957564335,0.7048161748525541,True
7556,0,,,False,8,-0.4357319507148323,0.5430727367494063,True,92,0.07255758721279855,0.684093382729086,True
7557,0,,,False,8,0.11177517978415402,0.6375789113162974,True,92,0.1184512405110402,0.664577450204692,True
7558,0,,,False,8,0.07922666196877653,0.6642430590986228,True,92,-0.04845420745908021,0.6635102528608492,True
7559,0,,,False,8,0.13912162812783763,0.6472511084292987,True,92,0.037882323374097054,0.6190537336245333,True
7560,0,,,False,8,0.11801260629566668,0.6539745857222947,True,92,0.05984273116655415,0.6272387471675321,True
7561,0,,,False,8,0.09668583870091019,0.6212846205947528,True,92,0.010779425757749286,0.642866767384503,True
7562,0,,,False,8,0.11240480223411647,0.5636845492523921,True,92,-0.09120648162941646,0.634202502381543,True
7563,0,,,False,8,0.44476476433175494,0.7101596812200158,True,92,-0.04615227223123466,0.6402739256360969,True
7564,0,,,False,8,0.4941683106806067,0.7580823225898516,True,92,-0.16205600263499143,0.6571882013011474,True
7565,0,,,False,8,0.2781481615475543,0.5821793751922849,True,92,-0.15991324367653625,0.6636184515940549,True
7566,0,,,False,8,0.25007353064316545,0.5900396488510047,True,92,-0.0944045942878529,0.6656188635568836,True
7567,0,,,False,8,0.6115934487076311,0.7175168215961013,True,92,-0.03657388525969591,0.7115121683261814,True
7568,0,,,False,8,0.3709462916462639,0.7143879907767742,True,92,-0.04404244347660125,0.7388525376853274,True
7569,0,,,False,8,0.48916254682776994,0.6625764092404802,True,92,-0.030637036251824186,0.7106666285223233,True
7570,0,,,False,8,0.166232979339654,0.6085244874143791,True,92,-0.020758924756586587,0.6590996420160987,True
7571,0,,,False,8,0.12253863674247839,0.5769304504318842,True,92,-0.08520240511988704,0.6611105401112454,True
7572,0,,,False,8,-0.19725023576368955,0.6169345843189854,True,92,-0.060798202614831195,0.6751196197481347,True
7573,0,,,False,8,-0.12470127606826753,0.6881053475650184,True,92,0.1299814449059793,0.6700845616180235,True
7574,0,,,False,8,-0.11512721318142652,0.6880379307037758,True,92,0.09144363885884793,0.6905692388601915,True
7575,0,,,False,8,-0.28486698899965907,0.801862447512116,True,92,0.06763575735118352,0.6311432017461425,True
7576,0,,,False,8,-0.27565131402328846,0.8157787146070563,True,92,-0.09003278626111834,0.6428929113655392,True
7577,0,,,False,8,-0.343821355759129,0.7710161036739128,True,92,-0.05221603197747466,0.62742576106257,True
7578,0,,,False,8,-0.14970654908288936,0.6765622626210224,True,92,-0.006432163135485913,0.6546453995186758,True
7579,0,,,False,8,-0.2087548895060408,0.6134497861138953,True,92,0.057199410128333794,0.6635383121607695,True
7580,0,,,False,8,-0.1394185949974518,0.6646664031533357,True,92,0.06290903284783743,0.6502927831334108,True
7581,0,,,False,8,-0.6248870678656712,0.7964692937131941,True,92,-0.021116888221809103,0.6433243691046001,True
7582,0,,,False,8,-0.3854551963360734,0.7088600069598178,True,92,0.01983106952589692,0.6381277260798344,True
7583,0,,,False,8,-0.4160282242187928,0.6816369147303983,True,92,0.0185724234507221,0.6788272868880783,True
7584,0,,,False,8,-0.013024205766637292,0.6119282346767626,True,92,0.01759339109177176,0.6837756163415531,True
7585,0,,,False,8,0.27545867770384563,0.6637829526232661,True,92,0.024819826150367104,0.6620451414796242,True
7586,0,,,False,8,0.2685434876301045,0.6641705775509076,True,92,0.09700556237982862,0.666368779012746,True
7587,0,,,False,8,0.30423332530098635,0.7743853940121624,True,92,0.070031331567552,0.6850589051617165,True
7588,0,,,False,8,0.1344773205350642,0.7917794339358821,True,92,0.08099328553358977,0.6701273879627724,True
7589,0,,,False,8,0.046078257767621034,0.8092200263766847,True,92,0.02212063998587019,0.6467770534127519,True
7590,0,,,False,8,0.04186830619354215,0.6526407162348025,True,92,-0.01463361381609423,0.666041674099689,True
7591,0,,,False,8,0.037797480485878554,0.7482775177033097,True,92,-0.03928878209342017,0.6376260082131945,True
7592,0,,,False,8,0.32051058037625096,0.8148799193172437,True,92,-0.1440004071045647,0.6646419046530081,True
7593,0,,,False,8,0.3342964610719396,0.8287167516011572,True,92,-0.12677807797288224,0.6788496938286329,True
7594,0,,,False,8,0.31676887223310723,0.8208196075273987,True,92,-0.23913555395530117,0.682655948833221,True
7595,0,,,False,8,-0.0182068166731916,0.7775189144530709,True,92,-0.17088063177767926,0.6945198931460776,True
7596,0,,,False,8,-0.01611994079885916,0.817987486654383,True,92,-0.07946433199306747,0.695543230066042,True
7597,0,,,False,8,0.10461428092970158,0.749767620728895,True,92,-0.12193642114859307,0.7221624212456708,True
7598,0,,,False,8,0.06601638223399824,0.7225375677823233,True,92,0.08061201534504711,0.7419066281908306,True
7599,0,,,False,8,0.27253284562663727,0.7633283741400589,True,92,0.049072354449933575,0.6975721753664418,True
7600,0,,,False,8,-0.027931629036992367,0.667729279463573,True,92,0.14075007175884952,0.6803133524957563,True
7601,0,,,False,8,-0.04231633039702565,0.6613634480615721,True,92,0.17394133354198194,0.6503357416201694,True
7602,0,,,False,8,-0.10544438108954676,0.6685083274650679,True,92,0.09411802996149914,0.6445297159130353,True
7603,0,,,False,8,0.06489306197339509,0.7748574445624704,True,92,0.04143611890100474,0.5998454210971969,True
7604,0,,,False,8,0.39678638789088516,0.8163729756156762,True,92,-0.022699912249544957,0.6025147986209447,True
7605,0,,,False,8,0.48322932203932895,0.7394606369038195,True,92,-0.03742673456796823,0.6342225340156183,True
7606,0,,,False,8,0.43891767773411117,0.7793160131576514,True,92,-0.03718030928381135,0.6410821287523674,True
7607,0,,,False,8,0.44583286780785397,0.7802850608056833,True,92,-0.019778428794008984,0.6776837866838447,True
7608,0,,,False,8,0.279545888725658,0.6786593396935666,True,92,-0.066897345224989,0.6674788348255911,True
7609,0,,,False,8,0.20395255418395322,0.7119984453750652,True,92,-0.14683550991114339,0.6927471272605553,True
7610,0,,,False,8,0.21022147373162306,0.7119251398806714,True,92,0.0014725935304794023,0.680573592704519,True
7611,0,,,False,8,0.5192779903541203,0.8412582290779451,True,92,0.06334664324895327,0.7251269733371193,True
7612,0,,,False,8,0.6685239543862177,0.8369144295225107,True,92,0.10504963326330193,0.7038033109298889,True
7613,0,,,False,8,0.5998688267065746,0.8427038320628908,True,92,0.06515559665348891,0.7036275512158583,True
7614,0,,,False,8,0.5085774311413807,0.8756516573773212,True,92,0.12142921109883027,0.665818513027892,True
7615,0,,,False,8,0.49753017213832945,0.86344471166675,True,92,0.06017575384415613,0.6553465111106788,True
7616,0,,,False,8,0.4951091146312033,0.8648062911260753,True,92,-0.05399293509688337,0.6707843189161506,True
7617,0,,,False,8,0.46788067622484986,0.731781858765956,True,92,-0.03926903158540317,0.6604351681201974,True
7618,0,,,False,8,0.1798128006380888,0.6568353190037051,True,92,-0.21532074531607867,0.6609191010797623,True
7619,0,,,False,8,-0.2688480619583613,0.7029033359118687,True,92,-0.21679137074301807,0.6794182300783894,True
7620,0,,,False,8,-0.23923540686488787,0.6365759408419763,True,92,-0.1450028016622286,0.6819579958768605,True
7621,0,,,False,8,-0.24312736565210075,0.6235438630909494,True,92,-0.0870109136788322,0.7085102216616138,True
7622,0,,,False,8,0.04151781314620506,0.4861524539146312,True,92,0.04047368950869931,0.6783631639451544,True
7623,0,,,False,8,0.08315777398828464,0.4444737952202497,True,92,0.1594356749498217,0.689747588708984,True
7624,0,,,False,8,0.44715013322857333,0.5209659840903375,True,92,0.03470593623932684,0.7117210192070336,True
7625,0,,,False,8,0.7259784649932115,0.638875037744746,True,92,0.1651103768644638,0.684566249449059,True
7626,0,,,False,8,0.4155309604062073,0.5201085450660492,True,92,0.09926874344836575,0.6657667364155008,True
7627,0,,,False,8,0.37691809772269885,0.5451392007823151,True,92,0.15096186493514657,0.6754224554177294,True
7628,0,,,False,8,-0.02583027382040287,0.6352452071329602,True,92,0.1291634718658588,0.6579463860907769,True
7629,0,,,False,8,0.015656487739599254,0.6742521422880132,True,92,-0.06188411562126367,0.607915587208522,True
7630,0,,,False,8,-0.020303567847190493,0.7101545337084636,True,92,-0.0035700539214661912,0.5951031495089452,True
7631,0,,,False,8,0.09929857316633761,0.6608046034402191,True,92,0.06203733747990997,0.6201038345696422,True
7632,0,,,False,8,0.079000383280414,0.6524478858738554,True,92,-0.06189437428252489,0.638814727743207,True
7633,0,,,False,8,0.08605608703949147,0.6430958484845636,True,92,-0.026104571208171248,0.6646493081854291,True
7634,0,,,False,8,0.17307874462175438,0.6644424965527947,True,92,-0.048483851410187115,0.6637636630514178,True
7635,0,,,False,8,0.027579170657751173,0.648833215333972,True,92,-0.05166996164792208,0.7095030453924275,True
7636,0,,,False,8,0.02066398058401006,0.6507032670854189,True,92,0.02547825100854969,0.6562150357370631,True
7637,0,,,False,8,0.0758997563666226,0.7003699184493806,True,92,-0.04832471405607385,0.6547213266808791,True
7638,0,,,False,8,0.056988481955327824,0.6741855177555631,True,92,-0.013611771026131947,0.6539463117833407,True
