leg_id,ant_id,source_role,transport_start_time,departure_x,departure_y,outbound_sample_count,outbound_path_length,outbound_endpoint_distance,outbound_path_efficiency,memory_waypoint_count,memory_path_length,nest_food_straight_distance,outbound_max_axis_distance,actual_return_distance,distance_increasing_steps,status,delivery_time,transport_time_steps,actual_return_endpoint_distance,actual_return_path_efficiency,site_axis_distance_over_actual_return,memory_to_outbound_length_ratio,memory_shortening_fraction,actual_to_memory_length_ratio,return_max_axis_distance,return_p90_axis_distance,distance_increasing_step_fraction,repeated_return_cell_fraction,anomalously_long_vs_site_axis,possible_looping,far_from_main_axis
11,33,follower,1670,239.82061796949748,236.51618857679395,1671,1001.9763598800116,209.55479255753795,0.20914145377904175,558,968.636906903864,212.13203435596427,78.51081840235314,966.0000000000251,589,completed_delivery,3280.0,1610,209.6619073562743,0.2170413119630112,0.2195983792504749,0.9667263078141484,0.03327369218585163,0.9972777137800093,78.46993397252733,62.09795078589717,0.3658385093167702,0.06890130353817503,True,False,True
12,12,follower,1698,239.98984491979604,236.95183303513173,1699,1018.8000000000002,209.9804629279822,0.20610567621513756,567,982.928506799646,212.13203435596427,70.58110227250091,980.4000000000257,622,completed_delivery,3332.0,1634,207.4685038498212,0.2116161809973641,0.2163729440595254,0.9647904464071907,0.035209553592809306,0.9974275781177077,70.4306323422711,55.489151836158214,0.3806609547123623,0.06666666666666665,True,False,True
13,59,follower,1742,239.56075906262225,236.66748527798455,1743,1045.2,209.47499108283918,0.2004161797577872,582,1010.8014345051688,212.13203435596427,46.990157244718496,1008.0000000000267,666,completed_delivery,3422.0,1680,207.96289950508034,0.2063124003026536,0.210448446781705,0.9670890111989751,0.03291098880102494,0.997228501652737,46.87603520410785,38.913918539202285,0.3964285714285714,0.0701963117192147,True,False,True
14,4,follower,1748,239.8705890943227,236.86410299356888,1749,1048.8000000000002,209.83388244891464,0.2000704447453419,584,1014.4034332405474,212.13203435596427,108.99795146000008,1011.6000000000269,666,completed_delivery,3434.0,1686,207.16724199847528,0.20479165875688984,0.2096995199248306,0.9672038837152434,0.03279611628475665,0.9972363724839092,108.86372279847916,88.9175992492136,0.39501779359430605,0.05512744516893897,True,False,True
15,39,follower,1757,239.59897629672255,236.8503051307511,1758,1053.771653208727,209.63030750829438,0.19893333329851076,587,1018.3010984846834,212.13203435596427,71.8820620776348,1015.800000000027,666,completed_delivery,3450.0,1693,212.00949926832897,0.20871185200661876,0.20883248115372968,0.9663394297843978,0.033660570215602204,0.9975438517267847,71.74121204695895,51.34042206701415,0.39338452451269934,0.06493506493506496,True,False,True
16,8,follower,1766,239.7005454117586,236.87118306066512,1767,1059.6000000000004,209.71742347792042,0.19792131321057035,590,1024.7008119939817,212.13203435596427,78.55644737647062,978.6000000000256,646,completed_delivery,3397.0,1631,208.58797598865786,0.21314937256146782,0.2167709323073357,0.9670638089788424,0.032936191021157635,0.9550104660264221,78.41896959990166,56.24167685034116,0.39607602697731453,0.06495098039215685,True,False,True
17,45,follower,1813,238.9492915472208,236.69590818754534,1814,1087.8000000000002,209.058797785187,0.19218495843462674,606,1051.9365006244075,212.13203435596427,105.96079008038569,1049.4000000000235,718,completed_delivery,3562.0,1749,206.94947513940318,0.19720742818696257,0.20214602092239328,0.9670311643908874,0.03296883560911257,0.9975887321878475,105.9344263037546,69.52559935104709,0.41052029731275014,0.056571428571428606,True,False,True
18,1,follower,1818,239.14362736536225,236.85481032008622,1819,1090.483355724909,209.30875972554645,0.19194126955418453,607,1054.4727943505002,212.13203435596427,130.4870932227419,1051.8000000000231,680,completed_delivery,3571.0,1753,209.26884890848078,0.19896258690670865,0.20168476360140672,0.9669774314432609,0.03302256855673913,0.9974652789860516,129.96673683118266,96.47541298402854,0.387906446092413,0.07981755986316985,True,False,True
19,67,follower,1842,238.80086972152617,236.76252424636098,1843,1105.1999999999994,208.99985012685127,0.1891059085476397,615,1069.8988957137474,212.13203435596427,57.550258594012114,1066.8000000000209,690,completed_delivery,3620.0,1778,206.95596415900005,0.19399696677821146,0.198848926092951,0.9680590804503691,0.03194091954963085,0.9971035620971838,57.48335778484869,40.448846905577724,0.3880764904386952,0.06127037661607648,True,False,True
20,60,follower,1848,239.01497228787017,237.10672989280692,1849,1108.8000000000006,209.39401124604774,0.18884741273994193,617,1074.5798923870107,212.13203435596427,117.94531815500835,843.0000000000205,503,completed_delivery,3253.0,1405,209.02877583056042,0.24795821569460896,0.25163942390979727,0.9691377095842443,0.030862290415755722,0.7844926244873504,117.83762200298733,99.8721419883646,0.3580071174377224,0.06827880512091034,True,False,True
21,62,follower,1852,239.1219018313562,236.69228414173406,1853,1110.843568426511,209.1792719953865,0.1883066868647266,619,1076.030711198227,212.13203435596427,75.46596108195996,1073.4000000000199,712,completed_delivery,3641.0,1789,209.02551118691315,0.19473216991513814,0.1976262664020499,0.9686608823980538,0.03133911760194619,0.9975551708972343,74.95684904969721,53.76393841523511,0.39798770262716604,0.05810055865921793,True,False,True
22,93,follower,1872,238.38699336239185,237.27195351137985,1873,1122.1106076482247,209.06393302095069,0.18631312421073828,625,1081.5561852260018,212.13203435596427,111.44809048830288,1078.800000000019,732,completed_delivery,3670.0,1798,206.3452074237718,0.19127290269166494,0.19663703592506537,0.9638588013108451,0.036141198689154885,0.9974516485933582,111.33063793962353,105.863359602509,0.407119021134594,0.05669816564758201,True,False,True
23,23,follower,1896,239.10838470184817,236.91863989026433,1897,1137.5999999999983,209.32844320731837,0.1840088284171226,633,1100.4762878672936,212.13203435596427,51.40809209832962,299.3999999999999,62,completed_delivery,2395.0,499,209.64931639357764,0.7002315176806202,0.7085238288442363,0.9673666384206182,0.03263336157938179,0.2720640174630501,33.36609733046027,25.538217123454917,0.12424849699398798,0.05600000000000005,False,False,True
24,94,follower,1936,239.2643294355307,236.65399374813308,1937,1161.599999999999,209.25399380684732,0.18014290100451746,647,1123.1967600499147,212.13203435596427,80.20775019444879,985.800000000026,612,completed_delivery,3579.0,1643,208.66298807943735,0.21166868338347722,0.2151876996915791,0.9669393595471037,0.03306064045289625,0.8776734718823594,80.10504662102562,67.58348130613822,0.3724893487522824,0.06508515815085159,True,False,True
25,46,follower,1944,238.05824686866575,237.54655617626932,1945,1165.8917056452497,209.02447393857918,0.17928292389977757,649,1123.1662693275398,212.13203435596427,110.70977511102798,1120.2000000000128,732,completed_delivery,3811.0,1867,210.81398766983207,0.18819316878220824,0.18936978607031052,0.9633538551558148,0.03664614484418516,0.9973590113872428,110.63970267495318,102.8487694075923,0.3920728441349759,0.0637044967880086,True,False,True
26,41,follower,1946,238.9789495942664,236.83617011075475,1947,1165.3022492722266,209.17836473929486,0.17950567320189617,650,1125.5219946210996,212.13203435596427,38.08485816347234,285.5999999999994,51,completed_delivery,2422.0,476,208.52581761179488,0.7301324146071264,0.7427592239354507,0.9658627152947047,0.03413728470529531,0.2537489283771349,23.879843940213078,19.508692357302873,0.10714285714285714,0.06498951781970652,False,False,True
27,31,follower,1956,239.16114195138283,236.9942167871266,1957,1173.1479194471658,209.41906798833136,0.17851036899679112,653,1134.0984328220168,212.13203435596427,93.02563225480267,876.0000000000217,533,completed_delivery,3416.0,1460,207.3812048557255,0.23673653522342508,0.24215985657072947,0.9667139275637545,0.033286072436245484,0.7724197253498009,92.96870093036925,77.13701379811029,0.36506849315068496,0.05270362765229297,True,False,True
28,68,follower,1972,239.215955954338,236.68992611459794,1973,1182.9324366622568,209.24467958558262,0.17688641641781677,659,1142.7751309407445,212.13203435596427,81.80103509858402,1140.0000000000098,738,completed_delivery,3872.0,1900,210.51349121690126,0.18466095720780654,0.18608073189119512,0.9660527478350163,0.03394725216498373,0.9975715861628436,81.65600927331877,56.317841803858855,0.38842105263157894,0.06207259337190951,True,False,True
29,36,follower,1975,239.50684568310663,236.83309431943104,1976,1184.0149994681603,209.55251011030907,0.17698467519789576,660,1142.3984739990783,212.13203435596427,81.10602774140474,1119.000000000013,757,completed_delivery,3840.0,1865,212.09245555055398,0.18953749378959028,0.18957286358888456,0.9648513528225778,0.035148647177422165,0.9795181151484239,81.09605179249374,64.67063675193604,0.4058981233243968,0.07824222936763126,True,False,True
30,66,follower,1977,239.4286587489896,236.85414933021138,1978,1185.726360712252,209.51149188295616,0.17669463952636175,660,1145.31390057593,212.13203435596427,54.6509089933176,1142.4000000000094,774,completed_delivery,3881.0,1904,211.67038401656995,0.18528570029461502,0.18568980598386076,0.9659175493812528,0.03408245061874715,0.997455806155452,54.54610481791434,29.915397384392982,0.4065126050420168,0.06456692913385831,True,False,True
31,7,follower,1986,239.62630146136644,236.6634874678299,1987,1191.5999999999997,209.51899351904592,0.17582997106331485,663,1148.731995518686,212.13203435596427,90.75764438816202,1146.0000000000089,784,completed_delivery,3896.0,1910,208.3490037608551,0.18180541340388612,0.18510648722160788,0.964024836789767,0.035975163210232974,0.9976217294117906,90.52815140176142,68.85388740705339,0.41047120418848165,0.05494505494505497,True,False,True
32,55,follower,1993,239.51527810310628,236.8328948296268,1994,1195.7999999999986,209.55838659022325,0.17524534754158178,666,1158.0843879492127,212.13203435596427,64.17826943290733,553.2000000000096,273,completed_delivery,2915.0,922,208.58817916355687,0.3770574460657145,0.38346354728120136,0.9684599330567102,0.03154006694328981,0.4776853964672132,64.1521444926024,55.22102519671532,0.2960954446854664,0.05850487540628391,True,False,True
33,37,follower,1995,238.66815614215588,237.07299940350998,1996,1196.5834913518615,209.12361847542064,0.1747672602763051,666,1156.970998835344,212.13203435596427,116.38081215829575,1154.4000000000076,752,completed_delivery,3919.0,1924,207.69024081962735,0.17991185102185203,0.18375955852041134,0.9668953375984115,0.03310466240158849,0.9977778191173984,116.21363463867925,85.74122220238841,0.3908523908523909,0.07116883116883121,True,False,True
34,73,follower,2003,238.92383018328795,237.18419411767448,2004,1200.3740528848607,209.38360536233506,0.1744319654853611,669,1158.8927206376939,212.13203435596427,164.95010911147534,1156.2000000000073,781,completed_delivery,3930.0,1927,211.51006118269592,0.18293553120800432,0.18347347721498264,0.9654429949168972,0.034557005083102776,0.9976764711782771,164.9174277271662,135.28407218432056,0.4052932018681889,0.06690871369294604,True,False,True
35,5,follower,2006,239.13524004211135,236.78201972428462,2007,1203.0717153244718,209.2517171656148,0.17393120833962838,670,1163.419818838006,212.13203435596427,92.76529465058815,987.600000000026,641,completed_delivery,3652.0,1646,211.18961901107977,0.21384125051749112,0.21479549853782776,0.9670411198423267,0.03295888015767334,0.8488767201734758,92.58639390019874,72.36150473652454,0.3894289185905225,0.06860959319975712,True,False,True
36,18,follower,2008,239.29500362429377,237.0357498932776,2009,1204.672155487962,209.5435750717649,0.17394240758132873,671,1166.7146971798325,212.13203435596427,95.96568713854224,1131.0000000000111,719,completed_delivery,3893.0,1885,206.79390887515072,0.1828416524095037,0.18756148042083304,0.9684914620669101,0.03150853793308994,0.9693886626557886,95.93060912354352,80.01134603950695,0.3814323607427056,0.08059384941675507,True,False,True
37,76,follower,2015,238.8577535283074,236.9358445357493,2016,1208.3167723939337,209.1620739879202,0.17310201990619184,673,1166.6730985597358,212.13203435596427,150.94128242615483,1164.0000000000061,775,completed_delivery,3955.0,1940,211.2703854183725,0.18150376754155617,0.1822440157697278,0.9655357975775732,0.03446420242242676,0.9977087852946729,150.91245321683886,115.96106250392928,0.39948453608247425,0.07161257083977335,True,False,True
38,90,follower,2015,238.99897745524427,237.12054115151633,2016,1208.9999999999998,209.392332503899,0.17319465054085942,673,1169.475807084441,212.13203435596427,92.02965090303483,1167.0000000000057,759,completed_delivery,3960.0,1945,211.69164537295686,0.18139815370433232,0.18177552215592394,0.9673083598713327,0.03269164012866732,0.9978829770830339,91.88496431547891,74.33945450358331,0.3902313624678663,0.05549845837615619,True,False,True
39,98,follower,2040,238.96515294036982,236.6596548300886,2041,1223.4352233232976,209.04466303981192,0.17086696463746576,681,1178.7757655144787,212.13203435596427,49.274822645523585,1176.0000000000043,759,completed_delivery,4000.0,1960,209.56544593751036,0.17820190981080747,0.18038438295575127,0.9634966715381077,0.036503328461892304,0.9976452132834077,49.01317509273804,39.58211693974443,0.38724489795918365,0.0662927078021418,True,False,True
40,0,follower,2060,239.59881338832002,236.72593916511283,2061,1235.999999999999,209.54308910359651,0.16953324361132416,688,1197.5065720606744,212.13203435596427,86.56228670698566,1194.6000000000015,784,completed_delivery,4051.0,1991,208.4297743697151,0.17447662344694026,0.17757578633514481,0.9688564498872778,0.031143550112722185,0.9975728132701006,86.5252008251272,68.70522133489112,0.3937719738824711,0.06676706827309242,True,False,True
41,56,follower,2064,237.87093296944033,237.17669139349354,2065,1238.4000000000008,208.63075350194262,0.1684679857089329,689,1195.1483070325942,212.13203435596427,68.09684399472978,1192.2000000000019,792,completed_delivery,4051.0,1987,209.7507031949416,0.17593583559381082,0.17793326149636296,0.9650745373325206,0.03492546266747942,0.9975331036196565,68.05862710988961,52.61330656099364,0.3985908404630096,0.0638832997987927,True,False,True
42,81,follower,2103,238.88177370110753,236.90513737631997,2104,1261.2626213049812,209.15760069369517,0.1658319188729209,702,1221.2997390008368,212.13203435596427,115.87591940202299,360.60000000000224,98,completed_delivery,2704.0,601,207.1031643396053,0.5743293520233057,0.5882751923348944,0.9683151774823896,0.0316848225176104,0.2952592131846474,32.17222641840105,24.889793126135892,0.16306156405990016,0.05149501661129563,True,False,True
43,34,follower,2115,239.13494760316783,236.81032053085252,2116,1268.9999999999989,209.27136165985846,0.16491045048058206,706,1231.2219100630418,212.13203435596427,124.417570113842,321.00000000000074,68,completed_delivery,2650.0,535,209.94099178878275,0.654021781273465,0.6608474590528467,0.9702300315705618,0.029769968429438243,0.2607166079294062,31.998585346648483,25.201985617635987,0.12710280373831775,0.06716417910447758,True,False,True
44,83,follower,2130,241.07748795177335,237.02644773208337,2131,1276.2623531848994,210.81077699807773,0.16517824604949102,711,1223.7437111970712,212.13203435596427,181.85177485277967,1220.9999999999975,797,completed_delivery,4165.0,2035,211.10923278223402,0.17289863454728457,0.17373630987384497,0.958849650421194,0.041150349578806034,0.9977579364273996,181.6170911815455,166.5498808373647,0.39164619164619163,0.057956777996070685,True,False,True
45,87,follower,2133,238.35230314637812,237.06128161930826,551,329.9999999999995,211.70896327355553,0.6415423129501693,185,327.8108974515184,212.13203435596427,32.0277592734244,327.60000000000105,89,completed_delivery,2679.0,546,211.84337227057722,0.6466525405084754,0.6475336824052612,0.9933663559136936,0.006633644086306401,0.9993566490523748,31.92601274533755,24.47476814780827,0.163003663003663,0.06032906764168189,True,False,True
46,57,follower,2239,238.85475213494504,236.91417207866152,2240,1343.2077774737393,209.14471351366856,0.15570540687831708,748,1297.5237328159938,212.13203435596427,87.09922430104386,484.80000000000695,213,completed_delivery,3047.0,808,206.47386975510844,0.4258949458644915,0.4375660774669167,0.9659888474263703,0.034011152573629744,0.3736347842731583,32.31878578820697,21.147182174430874,0.2636138613861386,0.06551297898640296,True,False,True
47,21,follower,2242,239.30279924479194,236.77146713107584,2243,1345.1999999999994,209.363772955445,0.15563765459072637,749,1301.9858968470678,212.13203435596427,95.7812262565406,1298.9999999999857,875,completed_delivery,4407.0,2165,207.07364867435584,0.15941004516886692,0.1633041065095971,0.967875332178909,0.032124667821091024,0.9977066596079782,95.654871833107,68.53223219165602,0.40415704387990764,0.07386888273314862,True,False,True
48,75,follower,2258,239.63190933523,236.62416177456439,2259,1354.3362376561586,209.49547276110795,0.1546849792069841,754,1310.170302776773,212.13203435596427,135.75416242472406,1307.3999999999844,915,completed_delivery,4437.0,2179,208.7376317644223,0.15965858326787885,0.16225488324611198,0.9673892393547558,0.03261076064524415,0.9978855399401763,135.60459548528087,117.82579950009224,0.41991739329967875,0.05183486238532109,True,False,True
49,20,follower,2270,239.1709538330267,237.01627693125423,2271,1361.461710543217,209.4415411282638,0.1538357924474406,758,1317.5442933116526,212.13203435596427,116.35943971047686,1314.5999999999833,915,completed_delivery,4461.0,2191,212.12747713640942,0.16136275455378984,0.1613662211744766,0.9677424514465108,0.03225754855348917,0.9977653173964506,116.11181491585599,94.9174527392524,0.41761752624372434,0.07071167883211682,True,False,True
50,43,follower,2281,240.9173108295301,236.77067011937024,2282,1368.2981884556702,210.51761046360468,0.1538536060631677,762,1325.1947272615269,212.13203435596427,164.9909263463055,1322.3999999999821,877,completed_delivery,4485.0,2204,211.81341325002077,0.16017348249396826,0.16041442404413728,0.9684984884451304,0.03150151155486958,0.9978910818130706,164.76040246613897,118.37236085938741,0.39791288566243194,0.06485260770975054,True,False,True
51,70,follower,2352,238.75406122950375,236.99875580369354,2353,1411.1999999999996,209.13250569938876,0.14819480279151703,785,1364.357327580814,212.13203435596427,126.30771688622305,1361.3999999999762,921,completed_delivery,4621.0,2269,209.2825672930572,0.15372599331060738,0.15581903507857203,0.9668064963015974,0.03319350369840257,0.9978324391117674,126.22130507650202,79.00650245473756,0.40590568532393123,0.06696035242290754,True,False,True
52,29,follower,2359,240.32271358277217,236.81121810961773,2360,1415.2797314354311,210.12008942915932,0.14846541271105992,788,1364.8932636450263,212.13203435596427,130.20946780313653,1361.9999999999761,922,completed_delivery,4629.0,2270,207.50440864545098,0.1523527229408624,0.1557503923318414,0.9643982269573655,0.035601773042634455,0.9978802271781139,130.04906499902722,92.03386580875527,0.4061674008810573,0.06032584764420956,True,False,True
53,95,follower,2380,237.55131857626844,237.648900120697,2381,1427.9999999999995,208.73808785280903,0.1461751315495862,795,1376.6602563527267,212.13203435596427,137.1879013518494,1373.9999999999743,922,completed_delivery,4670.0,2290,207.8423294286869,0.1512680709087997,0.15439012689662898,0.9640477985663355,0.03595220143366451,0.998067601399491,137.168011190343,93.28598877217492,0.40262008733624455,0.06460061108686166,True,False,True
54,50,follower,2386,238.09305173463417,236.96113560997546,2387,1431.1273283325231,208.63635194244227,0.14578461874914705,797,1381.0620913164717,212.13203435596427,93.39454857592747,709.8000000000154,391,completed_delivery,3569.0,1183,211.4983201940319,0.2979688929191706,0.2988616995716535,0.9650169233548318,0.0349830766451682,0.5139522722858983,93.31029533477306,83.63783973290815,0.3305156382079459,0.05658783783783783,True,False,True
55,88,follower,2446,239.31054338272745,236.94373901050093,2447,1466.9377846708903,209.49009713977304,0.1428077586717643,817,1415.285078579625,212.13203435596427,75.43687946628982,1412.3999999999685,969,completed_delivery,4800.0,2354,206.94906498162655,0.1465229856850971,0.15019260433019613,0.9647887547576848,0.035211245242315226,0.9979614859060396,75.38243549716574,51.07510549070748,0.41163976210705183,0.05859872611464967,True,False,True
56,65,follower,2465,238.86202386683266,236.58918734073208,2466,1478.1445628407114,208.92173653056233,0.14134053040729297,823,1428.0418362120236,212.13203435596427,143.92918703699536,1425.5999999999665,1025,completed_delivery,4841.0,2376,207.029019447915,0.1452223761559483,0.14880193206787967,0.9661043121977191,0.033895687802280916,0.9982900807594446,143.63395920992957,105.1071696550644,0.4313973063973064,0.06941522928060584,True,False,True
57,77,follower,2467,239.07821352206633,237.12163694026836,2468,1479.810545001657,209.44949224792822,0.14153804549871868,824,1429.2397792565462,212.13203435596427,80.06286531390589,1426.1999999999664,975,completed_delivery,4844.0,2377,212.39624334325327,0.1489245851516325,0.14873933133920156,0.9658261890916218,0.03417381090837823,0.9978731495577593,80.05293903354888,62.59544820869133,0.41018090029448884,0.06349873843566023,True,False,True
58,3,follower,2469,240.81737838759682,236.74451393741128,2470,1480.7942489823322,210.4277405534609,0.14210464465139314,824,1429.8894131659936,212.13203435596427,145.03941742798497,1227.5999999999965,792,completed_delivery,4515.0,2046,209.15171864777807,0.1703744857020028,0.17280224369172767,0.9656232890887287,0.03437671091127126,0.8585279313886957,144.85768142768896,109.70397923006477,0.3870967741935484,0.12799218368343923,True,False,True
59,24,follower,2508,242.1031386874096,237.43128172549316,2509,1503.9200371033207,211.8285807670511,0.14085095985226126,837,1446.9935191614109,212.13203435596427,168.80841515571794,1398.5999999999706,936,completed_delivery,4839.0,2331,212.62055694194265,0.15202385023734244,0.1516745562390739,0.9621479091058889,0.03785209089411112,0.966555814852933,168.23506382138493,150.46002113119766,0.4015444015444015,0.05917667238421953,True,False,True
60,49,follower,2554,239.70506916537502,236.67491326979672,2555,1532.3999999999999,209.58324817721504,0.13676797714514163,853,1481.436885455495,212.13203435596427,82.65910618881395,1461.599999999961,1031,completed_delivery,4990.0,2436,209.26044521858447,0.14317217105814864,0.14513685984945945,0.9667429427404693,0.033257057259530654,0.986609699238429,82.63592649158296,48.725259836543,0.42323481116584566,0.07221994255231845,True,False,True
61,27,follower,2566,241.48226413395895,237.12265239718758,2567,1538.9184636220639,211.1680638627304,0.13721848743416612,857,1482.6544109023432,212.13203435596427,124.43083237450352,1480.1999999999582,993,completed_delivery,5033.0,2467,210.10904818197258,0.14194639115118127,0.14331308901227555,0.9634392243320707,0.03656077566792926,0.9983445832795983,124.35769111748863,109.60578899903153,0.4025131738954195,0.07414910858995138,True,False,True
62,6,follower,2568,239.68995572729963,236.620167914665,2569,1539.7461060552032,209.53414157355235,0.13608356647212075,857,1484.513264433072,212.13203435596427,88.65219442605668,1481.999999999958,1028,completed_delivery,5038.0,2470,207.98676589493348,0.14034194729752994,0.14313902453169386,0.9641286044465885,0.035871395553411456,0.9983070111306322,88.55571184381311,62.473140500272734,0.4161943319838057,0.0586806960744638,True,False,True
63,78,follower,2598,239.29423594993253,236.7665047162108,2599,1558.0134362029369,209.35418743002884,0.1343725173129763,867,1505.2969251885588,212.13203435596427,98.26455858860254,1502.3999999999548,1078,completed_delivery,5102.0,2504,206.917806692942,0.1377248447104288,0.1411954435276695,0.9661642770277679,0.03383572297223214,0.9980755124519761,98.25060625602393,58.421201189232306,0.4305111821086262,0.07225548902195611,True,False,True
64,82,follower,2617,239.37433600894076,236.73732095269193,2618,1569.15203830679,209.39086326410055,0.1334420490509294,874,1517.4024768099703,212.13203435596427,106.40103741081897,1514.399999999953,1053,completed_delivery,5141.0,2524,212.14910560360582,0.14008789329345775,0.14007662067879745,0.967020683634544,0.032979316365456035,0.9980213049234443,106.26844357842396,62.77741792374806,0.4171949286846276,0.06732673267326728,True,False,True
65,48,follower,2637,237.2881118009228,237.69674817474217,2638,1581.1050455506397,208.58599497395394,0.1319241852784748,880,1521.8486559681828,212.13203435596427,204.47380056715087,1519.1999999999523,1089,completed_delivery,5169.0,2532,210.97139130396903,0.13887005746707193,0.13963404051867492,0.9625221678033289,0.03747783219667111,0.9982595799143079,204.2402044280226,176.2338955713895,0.43009478672985785,0.06750888274772993,True,False,True
