time,ant_id,from_role,to_role,reason,x,y
8673,4,transporter,follower,food_deposited_at_nest,92.59901818373004,91.47325317978292
8685,18,follower,transporter,food_reached_from_trail,240.14908800022974,236.80577362764745
8687,14,follower,transporter,food_reached_from_trail,240.2117977684455,236.84062300854706
8693,94,follower,transporter,food_reached_from_trail,238.71538107145798,236.93812371036324
8695,21,transporter,follower,food_deposited_at_nest,90.38926689177569,92.88996875385529
8707,57,follower,transporter,food_reached_from_trail,239.66713449589543,236.75039204041218
8733,7,follower,transporter,food_reached_from_trail,239.30023492862287,236.92805250908398
8744,45,transporter,follower,food_deposited_at_nest,90.7872262076762,92.79842697980718
8749,8,follower,transporter,food_reached_from_trail,238.97549643302096,237.1764765004023
8753,26,follower,transporter,food_reached_from_trail,239.2638192134506,236.77721703485682
8770,53,transporter,follower,food_deposited_at_nest,92.71337348881866,91.12503896703264
8773,25,follower,transporter,food_reached_from_trail,239.1220038946497,236.76752598513033
8793,89,transporter,follower,food_deposited_at_nest,91.25131058219387,92.3539079452798
8799,10,transporter,follower,food_deposited_at_nest,91.45083451459904,87.44286338905388
8812,15,transporter,follower,food_deposited_at_nest,88.74231358929673,92.70738863981897
8831,52,follower,transporter,food_reached_from_trail,238.92072050944583,236.70194834049383
8865,97,transporter,follower,food_deposited_at_nest,90.4118146382573,92.95344127552559
8868,63,follower,transporter,food_reached_from_trail,239.16752740251067,236.6015815212469
8875,93,transporter,follower,food_deposited_at_nest,91.79733199855923,92.29711598771033
8884,30,transporter,follower,food_deposited_at_nest,92.25346258690043,91.97538203910754
8923,0,follower,transporter,food_reached_from_trail,238.7416330608053,236.9478461827056
8940,6,follower,transporter,food_reached_from_trail,239.08483475972469,236.76530438476948
8946,2,transporter,follower,food_deposited_at_nest,91.05830185692817,92.61843541713341
8966,78,follower,transporter,food_reached_from_trail,240.17860521226396,236.6934354420548
8985,12,follower,transporter,food_reached_from_trail,239.89086248540448,236.52249527486435
8986,29,transporter,follower,food_deposited_at_nest,92.62236426240393,91.3329135849261
8989,41,follower,transporter,food_reached_from_trail,238.81232624118869,237.17417494799338
9030,69,follower,transporter,food_reached_from_trail,239.1878233143108,236.60236584196832
9047,49,follower,transporter,food_reached_from_trail,239.87072669205224,236.87375038377607
9047,86,transporter,follower,food_deposited_at_nest,91.8420916159703,87.76014628410282
9049,91,transporter,follower,food_deposited_at_nest,88.20896937587393,92.31839904326117
9052,54,follower,transporter,food_reached_from_trail,239.18371596526376,236.54949512801608
9091,88,transporter,follower,food_deposited_at_nest,90.9116514525102,92.79978639256665
9098,44,transporter,follower,food_deposited_at_nest,91.19692553028466,92.66128470474308
9098,76,follower,transporter,food_reached_from_trail,238.79262644339173,237.03130350244354
9103,37,transporter,follower,food_deposited_at_nest,89.75925210741975,92.91419605033364
9105,4,follower,transporter,food_reached_from_trail,239.8295213373855,236.43103226834094
9116,18,transporter,follower,food_deposited_at_nest,92.23171167740962,91.94195637250543
9117,14,transporter,follower,food_deposited_at_nest,92.5302998865787,91.54576203015745
9123,21,follower,transporter,food_reached_from_trail,238.97457222334873,236.69716385845715
9131,94,transporter,follower,food_deposited_at_nest,88.49199140522757,92.54762532637298
9139,57,transporter,follower,food_deposited_at_nest,92.02053790182397,92.16455949649044
9169,7,transporter,follower,food_deposited_at_nest,89.18227701852547,92.58092463359283
9172,45,follower,transporter,food_reached_from_trail,239.4756491127681,236.52162986024803
9183,26,transporter,follower,food_deposited_at_nest,91.47108329242224,92.19480764606263
9188,8,transporter,follower,food_deposited_at_nest,89.11281710360821,92.76213246296683
9203,53,follower,transporter,food_reached_from_trail,240.2756020825694,236.8890163026181
9211,25,transporter,follower,food_deposited_at_nest,88.63384715981219,92.61862621289657
9225,89,follower,transporter,food_reached_from_trail,238.76835910075079,237.09751581696182
9250,15,follower,transporter,food_reached_from_trail,238.65600640496064,236.8528682810205
9268,10,follower,transporter,food_reached_from_trail,241.08820720583796,236.74360121842014
9268,52,transporter,follower,food_deposited_at_nest,88.61162102707256,92.64222432351433
9293,97,follower,transporter,food_reached_from_trail,238.79347190479,237.00184274759295
9299,63,transporter,follower,food_deposited_at_nest,92.76686862183334,91.06916003889293
9307,93,follower,transporter,food_reached_from_trail,238.75100864396475,237.1326638806772
9314,30,follower,transporter,food_reached_from_trail,239.76491960706113,236.57832311261973
9360,0,transporter,follower,food_deposited_at_nest,88.97969595098206,92.81551444905482
9374,6,transporter,follower,food_deposited_at_nest,89.69941079155232,92.9680419722253
9375,2,follower,transporter,food_reached_from_trail,240.1839627938223,236.91400788277656
9392,78,transporter,follower,food_deposited_at_nest,90.7493135542052,92.85977558903483
9412,12,transporter,follower,food_deposited_at_nest,92.34330298937195,91.83715523949911
9418,29,follower,transporter,food_reached_from_trail,239.9084267160453,236.57004008853696
9427,41,transporter,follower,food_deposited_at_nest,88.49767778130169,92.4989305286062
9460,69,transporter,follower,food_deposited_at_nest,91.71345693259889,92.34991376393153
9486,49,transporter,follower,food_deposited_at_nest,88.3608175380481,92.39470165112482
9487,54,transporter,follower,food_deposited_at_nest,89.5220206355372,92.94720789944508
9489,91,follower,transporter,food_reached_from_trail,239.2428668688115,236.74337057068118
9516,86,follower,transporter,food_reached_from_trail,241.04798932651664,236.79724247240952
9520,88,follower,transporter,food_reached_from_trail,240.35344238902601,236.9128194947106
9528,44,follower,transporter,food_reached_from_trail,240.15579434763796,236.53301963550993
9535,4,transporter,follower,food_deposited_at_nest,92.59901818373004,91.47325317978292
9539,37,follower,transporter,food_reached_from_trail,239.71181640063296,236.61932234284083
9546,18,follower,transporter,food_reached_from_trail,239.7056479565193,236.6268610809883
9547,14,follower,transporter,food_reached_from_trail,240.47355276518007,236.527304939445
9550,21,transporter,follower,food_deposited_at_nest,90.38926689177569,92.88996875385529
9568,57,follower,transporter,food_reached_from_trail,240.05255405638945,236.59727556745008
9573,94,follower,transporter,food_reached_from_trail,239.972782705632,236.94282920323425
9599,45,transporter,follower,food_deposited_at_nest,90.7872262076762,92.79842697980718
9608,7,follower,transporter,food_reached_from_trail,238.8371824546611,237.037510879092
9614,26,follower,transporter,food_reached_from_trail,239.86247371856192,236.43857327403032
9626,8,follower,transporter,food_reached_from_trail,238.6130299756409,236.77264004940633
9634,53,transporter,follower,food_deposited_at_nest,92.71337348881866,91.12503896703264
9651,25,follower,transporter,food_reached_from_trail,239.3874019416474,236.86844541082903
9655,89,transporter,follower,food_deposited_at_nest,91.29632322486269,92.41266455080994
9673,71,transporter,follower,food_deposited_at_nest,91.51079834193929,92.36294073664729
9686,15,transporter,follower,food_deposited_at_nest,88.74231358929673,92.70738863981897
9708,52,follower,transporter,food_reached_from_trail,239.41757376920074,236.87003122882157
9714,17,transporter,follower,food_deposited_at_nest,92.19990947497394,88.87862630380367
9720,97,transporter,follower,food_deposited_at_nest,90.4118146382573,92.95344127552559
9727,10,transporter,follower,food_deposited_at_nest,91.45083451459904,87.44286338905388
9731,63,follower,transporter,food_reached_from_trail,239.89522149866528,236.44360151483642
9738,93,transporter,follower,food_deposited_at_nest,91.79733199855923,92.29711598771033
9742,30,transporter,follower,food_deposited_at_nest,92.25346258690043,91.97538203910754
9798,0,follower,transporter,food_reached_from_trail,238.57922870488713,236.6940203481757
9802,2,transporter,follower,food_deposited_at_nest,91.05830185692817,92.61843541713341
9812,6,follower,transporter,food_reached_from_trail,239.06378864239923,237.11695748328788
9819,78,follower,transporter,food_reached_from_trail,240.31511850054184,236.49050081737764
9842,12,follower,transporter,food_reached_from_trail,240.47655479833762,236.84061690295434
9849,29,transporter,follower,food_deposited_at_nest,92.62236426240393,91.3329135849261
9866,41,follower,transporter,food_reached_from_trail,238.83172630969713,237.17121696269126
9890,69,follower,transporter,food_reached_from_trail,240.0275209031104,236.75516614352895
9924,54,follower,transporter,food_reached_from_trail,238.56598287740255,236.86600109921196
9925,49,follower,transporter,food_reached_from_trail,238.82731277743895,237.18046078094235
9927,91,transporter,follower,food_deposited_at_nest,88.20896937587393,92.31839904326117
9947,88,transporter,follower,food_deposited_at_nest,90.9116514525102,92.79978639256665
9957,44,transporter,follower,food_deposited_at_nest,91.19692553028466,92.66128470474308
9969,4,follower,transporter,food_reached_from_trail,240.6224122986728,236.89470529903963
9971,37,transporter,follower,food_deposited_at_nest,89.75925210741975,92.91419605033364
9974,18,transporter,follower,food_deposited_at_nest,92.23171167740962,91.94195637250543
9974,86,transporter,follower,food_deposited_at_nest,91.8420916159703,87.76014628410282
9975,14,transporter,follower,food_deposited_at_nest,92.5302998865787,91.54576203015745
9977,21,follower,transporter,food_reached_from_trail,240.19638290890416,236.51524915543
9995,57,transporter,follower,food_deposited_at_nest,92.02053790182397,92.16455949649044
